experiment,label,problem,method,n_success,n_expected,relative_l2_median,relative_l2_q1,relative_l2_q3,relative_l2_ci_low,relative_l2_ci_high,max_abs_error_median,max_abs_error_q1,max_abs_error_q3,max_abs_error_ci_low,max_abs_error_ci_high,controller_weight_tv_per_update_median,controller_weight_tv_per_update_q1,controller_weight_tv_per_update_q3,controller_weight_tv_per_update_ci_low,controller_weight_tv_per_update_ci_high,temporal_mean_gradient_distribution_tv_median,temporal_mean_gradient_distribution_tv_q1,temporal_mean_gradient_distribution_tv_q3,temporal_mean_gradient_distribution_tv_ci_low,temporal_mean_gradient_distribution_tv_ci_high,temporal_mean_physics_gradient_log_gap_median,temporal_mean_physics_gradient_log_gap_q1,temporal_mean_physics_gradient_log_gap_q3,temporal_mean_physics_gradient_log_gap_ci_low,temporal_mean_physics_gradient_log_gap_ci_high,elapsed_seconds_median,elapsed_seconds_q1,elapsed_seconds_q3,elapsed_seconds_ci_low,elapsed_seconds_ci_high,residual_evaluations_median,residual_evaluations_q1,residual_evaluations_q3,residual_evaluations_ci_low,residual_evaluations_ci_high,importance_effective_sample_fraction_median,importance_effective_sample_fraction_q1,importance_effective_sample_fraction_q3,importance_effective_sample_fraction_ci_low,importance_effective_sample_fraction_ci_high,importance_weight_mean_median,importance_weight_mean_q1,importance_weight_mean_q3,importance_weight_mean_ci_low,importance_weight_mean_ci_high,importance_weight_max_median,importance_weight_max_q1,importance_weight_max_q3,importance_weight_max_ci_low,importance_weight_max_ci_high,kde_pairwise_distance_evaluations_median,kde_pairwise_distance_evaluations_q1,kde_pairwise_distance_evaluations_q3,kde_pairwise_distance_evaluations_ci_low,kde_pairwise_distance_evaluations_ci_high,vrba_attention_effective_sample_fraction_median,vrba_attention_effective_sample_fraction_q1,vrba_attention_effective_sample_fraction_q3,vrba_attention_effective_sample_fraction_ci_low,vrba_attention_effective_sample_fraction_ci_high,vrba_multiplier_mean_median,vrba_multiplier_mean_q1,vrba_multiplier_mean_q3,vrba_multiplier_mean_ci_low,vrba_multiplier_mean_ci_high,vrba_multiplier_max_median,vrba_multiplier_max_q1,vrba_multiplier_max_q3,vrba_multiplier_max_ci_low,vrba_multiplier_max_ci_high
burgers_long,Burgers — vRBA confirmatoire,burgers,m5,10,10,0.5006805495621975,0.4324547190074518,0.5447874060805672,0.4221229279724051,0.5557838634097461,1.342948826200025,1.2009472426387062,1.416844912046039,1.1985131227628836,1.4711575527129375,0.04979550934075755,0.048339075685772996,0.05112143333125542,0.04209253161519347,0.05651538474283915,0.13848286579717894,0.12750769414944912,0.159844037874881,0.12620657396982954,0.16322624651997297,0.6599836617946309,0.606964577504568,0.7386267675177729,0.5932130128915513,0.7514365242709609,26.260279210000135,23.513353493750174,26.891158921499937,23.259437339000215,27.030680061500334,1371136.0,1371136.0,1371136.0,1371136.0,1371136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers_long,Burgers — vRBA confirmatoire,burgers,m6,10,10,0.47063316319480053,0.43859833004724125,0.5369780856188364,0.4351153928317406,0.6146946064006842,1.2993420217968643,1.1309199050193808,1.4310876117100317,1.1162601885119927,1.5420685465342194,0.048722356710806825,0.042188092277058616,0.05189278643926426,0.03965926489164265,0.061201956605299215,0.14457919387193532,0.1250335921706366,0.16006754626253916,0.12316379574155428,0.1617343910685581,0.6458867644040773,0.6024557607142139,0.7821686520292556,0.5886274964110882,0.8111463034156138,25.24435051049977,24.973584824750333,25.651666566000358,24.673148410499834,25.687447233499825,1371136.0,1371136.0,1371136.0,1371136.0,1371136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers_long,Burgers — vRBA confirmatoire,burgers,m7,10,10,0.44102668671244827,0.3980841833933844,0.5040617721328455,0.32247046680067204,0.5924586677110408,1.49721467631624,1.421070229792981,1.6424379896775023,1.3169837519161707,1.6619753814827813,0.054241346834023034,0.0502767489909584,0.05567976200486628,0.04648332638540873,0.06887869008974068,0.07018891841914215,0.058785687745717526,0.07822644655112893,0.05374728458081139,0.08869308754272012,0.28786742259145404,0.24004261705513502,0.332562736927245,0.20832591975981019,0.40425017487391324,15.140435881499968,14.981606314250058,15.378630814749954,14.938439194500063,15.413285616999985,1371136.0,1371136.0,1371136.0,1371136.0,1371136.0,0.47417098183148776,0.4684126361695081,0.4882629975601075,0.45262535188807296,0.4905650543173736,1.01958359391357,1.005166265919668,1.0332846933673967,0.9952708120460363,1.04443905304081,4.9386868001617295,4.847380930660121,4.97042954044186,4.820084654655492,4.972442399688593,,,,,,,,,,,,,,,,,,,,
burgers_long,Burgers — vRBA confirmatoire,burgers,vw,10,10,0.434974444550561,0.379338067964995,0.5064234000925942,0.36408223695551184,0.5245564891848236,1.5835992257617422,1.0863136721272926,1.6772694735346607,1.0010291430629166,1.683765824255702,0.0,0.0,0.0,0.0,0.0,0.1323261188798276,0.11097248606985124,0.14462043884323217,0.10367148712353738,0.14498559630434693,0.5518825385176919,0.5004157776622218,0.6649549496545731,0.4816914059809637,0.6855679467537429,14.933125393500063,14.520618367249938,15.117674631749992,14.489830875999928,15.3469256059999,1357824.0,1357824.0,1357824.0,1357824.0,1357824.0,0.6431308422477284,0.5865231252381039,0.661658245876559,0.5805149982229066,0.6656094996193808,1.0,1.0,1.0,1.0,1.0,7.125232231341702,6.245280745525731,8.258685013566353,6.133523828810994,8.421655858958585,,,,,,,,,,,,,,,,,,,,
burgers_long,Burgers — vRBA confirmatoire,burgers,vrba,10,10,0.25074977980481095,0.18810085788011321,0.36599386743675255,0.18055454869790105,0.4049951639093783,1.7208948421120112,1.5174610248478224,1.8439432315948796,1.4795882349573404,1.8616389276334044,0.002170796027969461,0.0015712811252058152,0.003380812052338414,0.0015060853130347753,0.0037802969180926564,0.29791423777423265,0.24176733120526603,0.35316515046517233,0.23963677177742723,0.35830969571593096,1.406106411519775,0.9374128251155139,1.6750021613472241,0.8821089325981621,1.7023160797948114,29.795222292500057,29.53468729175006,30.090600425999867,29.39597629050013,30.147904477999873,1306624.0,1306624.0,1306624.0,1306624.0,1306624.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8987913715127822,0.8585316835193714,0.9229026771004832,0.8526704453872355,0.9244239433451252,2.025404697847745,2.0180180394259137,2.037440666164235,2.016065714638923,2.044570445478325,4.523412556982011,4.03245089531091,4.7739584637998576,3.943697985459427,5.008125747757321
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,10,10,0.09630024851128013,0.07919338576704874,0.11239948004137396,0.07601847699226187,0.11847338028040785,0.17587176019084566,0.13954059788566514,0.18409064813622986,0.1343950378985609,0.19436636764454124,0.0670454887618947,0.06402045085893589,0.07062381243197961,0.06238475198004574,0.07335035405987014,0.09424108481463112,0.08812249243605419,0.1107137364357943,0.08567521065040762,0.11441226317613279,0.35253529535313155,0.32189616560091566,0.4397942480675353,0.3196772608783054,0.45249935656307355,2.5620663905001493,2.485568888999751,2.6454853679995267,2.479436210000131,2.6607448950003345,197376.0,197376.0,197376.0,197376.0,197376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m6,10,10,0.09801464774714808,0.07469006172532106,0.11401327379411841,0.07035260672459269,0.11784659220214737,0.17172540304858214,0.13624607086200724,0.18095275563741706,0.1286176920601969,0.1911826748506364,0.06585847859923011,0.06288138875046533,0.07391207306780843,0.06257248373344954,0.07497078099416495,0.10457699236290594,0.0929871470125268,0.10804786161641963,0.087593022525573,0.10868911520514798,0.378207262486313,0.32500743623000977,0.42862290796341423,0.3192760818653707,0.4342808403290057,2.2819781969997166,2.237572279750111,2.4940989325000373,2.2257643539996934,2.5099564180000016,197376.0,197376.0,197376.0,197376.0,197376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m7,10,10,0.10809713821737336,0.09009618927921659,0.11308712078562609,0.08954037551167622,0.12706706839422055,0.19106938248922645,0.15462325910203942,0.20715438567311617,0.1499301740307699,0.21425895718760862,0.06806902304764695,0.06414650654343626,0.07279717821542485,0.062360932886455694,0.0739361046983809,0.08118767158945864,0.0641898402471475,0.09463067408430728,0.06332170184480042,0.1083645895980308,0.3254731046299866,0.26830226091039017,0.4622433835930696,0.2506476561660209,0.5036466697372926,1.9460553655000012,1.9234409350000021,1.9708643185000483,1.922881039999993,1.975333724000052,197376.0,197376.0,197376.0,197376.0,197376.0,0.6662376252604463,0.6548589319089122,0.6720409679931164,0.6392574151095558,0.6730189652615335,0.9946163610076268,0.9679205544138682,1.018320529099614,0.9638494620301825,1.0205517585312696,4.828257968112238,4.67756278219025,4.876794146957028,4.597870107581134,4.879713657737171,,,,,,,,,,,,,,,,,,,,
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,vw,10,10,0.09120682815117204,0.07532621198133856,0.10646563885712201,0.07146585237086518,0.1692017450107226,0.1664232042622063,0.1476322902329498,0.18296938756407588,0.1457744916274082,0.243027507687276,0.0,0.0,0.0,0.0,0.0,0.12518392919649363,0.11812479455742855,0.12752753381196047,0.11773624591779569,0.13710890366392242,0.5130037594685692,0.46508754474158664,0.5699972677506654,0.4598852746233004,0.5834051571489907,1.8803194644999621,1.8667141185001128,1.910673326000051,1.8632582149998598,1.9113262880000548,190976.0,190976.0,190976.0,190976.0,190976.0,0.8199152008896405,0.797612113364143,0.8428766439628037,0.7947638650669127,0.8447091342725568,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,3.282280218917501,3.094367457714962,3.876846159923001,3.0796427014902843,4.029777070594072,,,,,,,,,,,,,,,,,,,,
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,vrba,10,10,0.04007792311425318,0.033208709411326615,0.04563847254032157,0.03215957773782048,0.046450349046602016,0.06905067697637765,0.05614319664004014,0.07885514430618426,0.055388412106186474,0.08012765145315315,0.001221985929720389,0.001081741881494948,0.0013148975660302483,0.0010759874189717944,0.0014070913076468508,0.21898626759659648,0.17703010526971164,0.23539928614928798,0.1654989931549598,0.2389801622647633,0.6909474329472918,0.5781370716105885,0.7537061718435064,0.5122979347289026,0.7570404573216939,3.2516829959999995,3.1708719454998118,3.3273608157498984,3.1463308800000505,3.334433448000027,166400.0,166400.0,166400.0,166400.0,166400.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8769382929608183,0.8702340117664203,0.8901969647558805,0.8654662951461547,0.8902898484090737,1.6538286456316853,1.6431187193799424,1.6678677107174114,1.6355777838593237,1.6705405088564138,3.6655865260423575,3.563230633896853,3.737113489284483,3.559184957558705,3.8387416657691538
